mapped_pincode,mapped_city_db,mapped_state_db,mapped_city_tat,Latitude,Longitude
201016,Ghaziabad,UP,Ghaziabad,28.62724,77.437623
828203,Chirkunda,JH,Chirkunda,23.750026,86.783118
530025,Visakhapatnam,AP,Visakhapatnam,17.71935,83.302654
632004,Vellore,TN,Vellore,12.924012,79.135461
147202,Mandi Gobindgarh,PB,Mandi Gobindgarh,30.507563,76.24437
470229,Rehli,MP,Rehli,23.77893,79.142892
247340,Gangoh,UP,Gangoh,29.860273,77.336604
682320,Cochin,KL,Cochin,9.92613,76.395278
814131,Banka,BR,Banka,24.618334,86.666785
125055,Sirsa,HR,Sirsa,29.533895,75.029661
721122,Midnapore,WB,Midnapore,22.561147,87.405343
723161,Raghunathpur,WB,Raghunathpur,23.537913,86.678116
581109,Hirekerur,KA,Hirekerur,14.564837,75.357444
530027,Visakhapatnam,AP,Visakhapatnam,17.74456,83.227879
226101,Malihabad,UP,Malihabad,26.867202,80.7849
741250,Kalyani,WB,Kalyani,22.947924,88.475799
636806,Palacode,TN,Palacode,12.389558,78.001064
505215,Ramagundam,TS,Ramagundam,18.762649,79.478287
396409,Bilimora,GJ,Bilimora,20.807017,73.052392
205001,Mainpuri,UP,Mainpuri,27.234739,79.030614
815359,Kundahit,JH,Kundahit,23.97034,87.162108
244601,Thakurdwara,UP,Thakurdwara,29.193217,78.857495
176084,Dheera,HP,Dheera,31.975102,76.444231
383350,Modasa,GJ,Modasa,23.494569,73.505562
761106,Digapahandi,OR,Digapahandi,19.513739,84.606525
523186,Ongole,AP,Ongole,15.671339,80.167485
246768,Najibabad,UP,Najibabad,29.610815,78.341541
227207,Lucknow,UP,Lucknow,27.003808,80.914779
524403,Vidyanagar,AP,Vidyanagar,14.031552,80.028811
786601,Naharkatia,AS,Naharkatia,27.195738,95.332871
422113,Sinnar,MH,Sinnar,19.879051,73.970388
685589,Mundakayam,KL,Mundakayam,9.537061,76.885777
604210,Gingee,TN,Gingee,12.355049,79.430181
741404,Krishnanagar,WB,Krishnanagar,23.236826,88.451678
140502,Zirakpur,PB,Zirakpur,30.655593,76.821651
382404,Ahmedabad,GJ,Ahmedabad,23.018328,72.652109
122232,Gurgaon,HR,Gurgaon,28.346899,77.066779
712701,Ilipur,WB,Ilipur,22.751259,88.192741
456222,Badnagar,MP,Badnagar,23.124213,75.544603
175105,Jari,HP,Jari,31.997196,77.245309
273303,Maharajganj,UP,Maharajganj,27.144633,83.562132
273011,Gorakhpur,UP,Gorakhpur,26.74716,83.360855
629003,Nagercoil,TN,Nagercoil,8.189535,77.409109
201307,Noida,UP,Noida,28.597329,77.390454
783301,Dhubri,AS,Dhubri,26.017779,89.986601
302005,Jaipur,RJ,Jaipur,26.893804,75.793638
532427,Narasannapeta,AP,Narasannapeta,18.546561,84.014026
127114,Bhiwani,HR,Bhiwani,28.828307,76.311612
481115,Balaghat,MP,Balaghat,21.627011,80.336857
505467,Husnabad,TS,Husnabad,18.127544,79.209701
632608,Gudiyattam,TN,Gudiyattam,12.94656,78.8724
360545,Porbandar,GJ,Porbandar,21.714603,69.69189
736101,Cooch Behar,WB,Cooch Behar,26.323629,89.443828
425109,Jalgaon,MH,Jalgaon,20.927363,75.324922
361310,Khambhalia,GJ,Khambhalia,22.308448,69.600405
782425,Chaparmukh,AS,Chaparmukh,26.202483,92.516031
787035,Gogamukh,AS,Gogamukh,27.532398,94.266698
605104,Pondicherry,PU,Pondicherry,11.963455,79.837367
636307,Salem,TN,Salem,11.652408,78.096959
322204,Nadoti,RJ,Nadoti,26.703439,76.716031
754118,Balikuda,OR,Balikuda,20.138064,86.264951
828131,Dhanbad,JH,Dhanbad,23.722334,86.432481
711402,Howrah,WB,Howrah,22.60738,88.286267
600077,Chennai,TN,Chennai,13.1054,80.133099
444705,Daryapur,MH,Daryapur,21.168981,77.300974
325205,Baran,RJ,Baran,25.100839,76.511236
682316,Muvattupuzha,KL,Muvattupuzha,9.980079,76.538109
793126,Riangdo,ML,Riangdo,25.675457,91.065526
458336,Neemuch,MP,Neemuch,24.463125,74.869867
825401,Chatra,JH,Chatra,24.204532,84.871848
522410,Sattenapalle,AP,Sattenapalle,16.541301,80.138203
586102,Bijapur,KA,Bijapur,16.824637,75.688432
795159,Noney,MN,Noney,24.859267,93.626302
496109,Raigarh,CG,Raigarh,22.065102,83.345448
683554,Perumbavoor,KL,Perumbavoor,10.106865,76.471864
631602,Kanchipuram,TN,Kanchipuram,12.805615,79.826162
444902,Morshi,MH,Morshi,21.184722,77.981014
403516,Goa,GA,Goa,15.559651,73.763977
413534,Bhoom,MH,Bhoom,18.621464,75.601429
416628,Oras,MH,Oras,16.120069,73.689547
795010,Imphal,MN,Imphal,24.83894,93.976354
185211,Poonch,JK,Poonch,33.602775,74.1444
585228,Chittapur,KA,Chittapur,17.124442,76.940506
630103,Karaikudi,TN,Karaikudi,10.173686,78.77652
323613,Lakheri,RJ,Lakheri,25.730051,76.185789
521231,Vijayawada,AP,Vijayawada,16.474638,80.719049
144037,Nakodar,PB,Nakodar,31.101881,75.682865
342007,Jodhpur,RJ,Jodhpur,26.321984,73.062952
185151,Sunderbani,JK,Sunderbani,33.156873,74.238945
441408,Ramtek,MH,Ramtek,21.585089,79.36828
756171,Dhamara,OR,Dhamara,20.795851,86.899077
721130,Kolaghat,WB,Kolaghat,22.475893,87.861756
335051,Raisinghnagar,RJ,Raisinghnagar,29.53066,73.447405
700012,Kolkata,WB,Kolkata,22.569447,88.358072
403002,Panjim,GA,Panjim,15.474717,73.821264
171014,Shimla,HP,Shimla,31.138148,77.085102
171214,Chirgaon-HP,HP,Chirgaon-HP,31.2379,77.827425
509339,Kosgi,TS,Kosgi,16.987332,77.711416
583232,Yelburga,KA,Yelburga,15.491706,75.993842
177048,Hamirpur,HP,Hamirpur,31.722232,76.454874
388215,Umreth,GJ,Umreth,22.717102,73.083841
585290,Shorapur,KA,Shorapur,16.436312,76.727869
382165,Kadi,GJ,Kadi,23.141417,72.273793
999957,Pune,MH,Pune,18.516838,73.858159
673010,Kozhikode,KL,Kozhikode,11.299298,75.78946
171205,Jubbal,HP,Jubbal,31.108704,77.663511
737121,Jorethang,SK,Jorethang,27.131957,88.282221
495119,Pendra,CG,Pendra,22.773027,81.957562
685502,Kumily,KL,Kumily,9.608825,77.168838
441903,Pauni,MH,Pauni,20.943266,79.699154
560117,Bangalore,KA,Bangalore,12.959197,77.579572
700148,Kolkata,WB,Kolkata,22.415033,88.415802
201315,Noida,UP,Noida,28.619983,77.424286
627758,Sankarankovil,TN,Sankarankovil,9.242379,77.409916
390008,Vadodara,GJ,Vadodara,22.342972,73.192774
473443,Mungaoli,MP,Mungaoli,24.411019,78.096513
636815,Madurai,TN,Madurai,9.931154,78.10088
833216,Seraikella,JH,Seraikella,22.78132,85.821455
500059,Hyderabad,TS,Hyderabad,17.345204,78.507235
824206,Imamganj,BR,Imamganj,24.454076,84.582819
577180,Kadur,KA,Kadur,13.68679,76.200663
534293,Bhimavaram,AP,Bhimavaram,16.543966,81.523417
175027,Sundar Nagar,HP,Sundar Nagar,31.564415,76.960087
416412,Jath,MH,Jath,17.070308,75.49986
591236,Chikodi,KA,Chikodi,16.294427,74.529792
484120,Shahdol,MP,Shahdol,23.306943,81.355743
312205,Fatehnagar,RJ,Fatehnagar,24.757669,74.197399
620120,Tiruchi,TN,Tiruchi,10.813011,78.696963
689722,Pathanamthitta,KL,Pathanamthitta,9.269545,76.787964
444203,Shegaon,MH,Shegaon,20.79476,76.69533
802220,Bikramganj,BR,Bikramganj,25.143756,84.184568
585105,Gulbarga,KA,Gulbarga,17.326886,76.857108
604206,Tindivanam,TN,Tindivanam,12.243136,79.559455
560050,Bangalore,KA,Bangalore,12.940723,77.553378
458660,Mandsaur,MP,Mandsaur,24.059306,75.070412
245206,Hapur,UP,Hapur,28.820252,77.748952
843152,Sahebganj-BH,BR,Sahebganj-BH,26.297842,84.926477
143409,Goindwal,PB,Goindwal,31.313202,75.020601
627357,Tirunelveli,TN,Tirunelveli,8.785123,77.724831
191202,Srinagar,JK,Srinagar,34.199581,74.805257
143116,Tarsikka,PB,Tarsikka,31.639117,75.131632
243202,Bareilly,UP,Bareilly,28.480536,79.444007
688005,Alappuzha,KL,Alappuzha,9.400986,76.348793
425510,Bhusawal,MH,Bhusawal,21.042625,75.782671
673106,Vadakara,KL,Vadakara,11.625425,75.577351
442109,Wardha,MH,Wardha,20.726411,78.601379
524226,Udayagiri,AP,Udayagiri,14.878348,79.303234
632403,Ranipet,TN,Ranipet,12.947904,79.321151
363520,Chotila,GJ,Chotila,22.424294,71.202881
786124,Tinsukia,AS,Tinsukia,27.488025,95.361724
140702,Rajpura,PB,Rajpura,30.332879,76.610278
412203,Supe,MH,Supe,18.345937,74.337062
305408,Kekri,RJ,Kekri,25.878175,75.182411
635808,Ambur,TN,Ambur,12.836855,78.707484
754155,Kendrapara,OR,Kendrapara,20.500465,86.419136
173235,Darlaghat,HP,Darlaghat,31.231584,76.903182
246164,Pauri,UK,Pauri,30.101018,78.882637
515005,Anantapur,AP,Anantapur,14.680199,77.606365
711415,Ilipur,WB,Ilipur,22.606401,88.077452
335513,Hanumangarh,RJ,Hanumangarh,29.579387,74.329913
759143,Angul,OR,Angul,20.853609,85.086619
508252,Choutuppal,TS,Choutuppal,17.25314,78.894951
625402,Madurai,TN,Madurai,9.967502,78.061081
335901,Ganga Nagar,RJ,Ganga Nagar,30.146926,73.951791
632009,Kadpadi,TN,Kadpadi,12.9358,79.161346
125075,Ellenabad,HR,Ellenabad,29.447356,74.66176
641006,Coimbatore,TN,Coimbatore,11.031097,76.980024
844507,Hazrat Jandaha,BR,Hazrat Jandaha,25.711286,85.48705
575024,Ullal,KA,Ullal,12.816561,74.846156
151302,Talwandi Sabo,PB,Talwandi Sabo,29.984978,75.08321
572217,Tiptur,KA,Tiptur,13.312652,76.410761
517591,Puttur-AP,AP,Puttur-AP,13.383306,79.70597
403725,Goa,GA,Goa,15.236727,73.982211
185202,Sunderbani,JK,Sunderbani,33.087192,74.429102
785002,Jorhat,AS,Jorhat,26.764055,94.216027
581153,Haveri,KA,Haveri,14.80739,75.392053
326513,Bhawani Mandi,RJ,Bhawani Mandi,24.374618,75.95577
610003,Thiruvarur,TN,Thiruvarur,10.763558,79.66351
757031,Bangriposi,OR,Bangriposi,22.152342,86.541714
365455,Amreli,GJ,Amreli,21.667032,71.051669
756119,Mangalpur,OR,Mangalpur,20.875102,86.522855
380024,Ahmedabad,GJ,Ahmedabad,23.038254,72.628595
679511,Pazhayannur,KL,Pazhayannur,10.798639,76.403234
382415,Ahmedabad,GJ,Ahmedabad,23.018356,72.649753
591339,Chikodi,KA,Chikodi,16.426814,74.57975
209748,Kannauj,UP,Kannauj,26.975456,79.440534
522124,Guntur,AP,Guntur,16.070694,80.54939
136033,Kaithal,HR,Kaithal,29.888437,76.354944
151212,Faridkot,PB,Faridkot,30.707456,74.585767
508246,Huzur Nagar,TS,Huzur Nagar,16.819726,79.934147
614701,Pattukkottai,TN,Pattukkottai,10.33998,79.37919
325222,Baran,RJ,Baran,25.241928,76.503015
362268,Veraval,GJ,Veraval,20.889875,70.40057
741223,Gopalnagar,WB,Gopalnagar,23.055426,88.686936
146108,Garhshanker,PB,Garhshanker,31.313694,75.961054
389325,Halol,GJ,Halol,22.507215,73.471779
713335,Rupnarayanpur,WB,Rupnarayanpur,23.812643,86.89146
606908,Polur,TN,Polur,12.434335,79.013548
580008,Dharwad,KA,Dharwad,15.46357,75.004032
754231,Aul,OR,Aul,20.658408,86.696366
424304,Sakri,MH,Sakri,20.993728,74.316141
627809,Tenkasi,TN,Tenkasi,8.974272,77.253795
403104,Goa,GA,Goa,15.442758,73.911032
393135,Ankleshwar,GJ,Ankleshwar,21.568312,73.155647
785612,Bokakhat,AS,Bokakhat,26.640063,93.600818
680502,Thrissur,KL,Thrissur,10.626658,76.096555
721453,Contai,WB,Contai,21.730299,87.550488
689110,Tiruvalla,KL,Tiruvalla,9.368889,76.542399
244714,Kashipur,UK,Kashipur,29.208578,78.965535
673025,Kozhikode,KL,Kozhikode,11.209946,75.827623
421300,Greater Thane,MH,Greater Thane,19.24973,73.133543
181145,Jammu,JK,Jammu,32.643648,74.914677
341021,Nagaur,RJ,Nagaur,27.170091,73.644618
122413,Bilaspur-HR,HR,Bilaspur-HR,28.288389,76.871837
574231,Bantwal,KA,Bantwal,12.854174,75.039039
387240,Anand,GJ,Anand,22.537393,72.720973
723214,Jhalda,WB,Jhalda,23.365489,85.96431
522113,Bapatla,AP,Bapatla,15.957973,80.429903
591232,Athani,KA,Athani,16.801264,74.955046
502115,Medak,TS,Medak,18.150298,78.35001
802159,Piro,BR,Piro,25.359684,84.406443
581323,Kumta,KA,Kumta,14.39957,74.479317
679502,Cherpulassery,KL,Cherpulassery,10.862879,76.331516
232327,Gahmar,UP,Gahmar,25.499772,83.812174
843118,Dholi,BR,Dholi,26.114752,85.554887
484669,Janakpur,CG,Janakpur,23.71623,81.789713
785654,Sivasagar,AS,Sivasagar,26.985286,94.633241
689661,Pathanamthitta,KL,Pathanamthitta,9.318427,76.809935
846003,Darbhanga,BR,Darbhanga,26.128944,85.904567
207121,Etah,UP,Etah,27.433594,78.778512
793015,Shillong,ML,Shillong,25.502347,91.90358
603104,Tirukalukundram,TN,Tirukalukundram,12.619352,80.181698
695041,Thiruvananthapuram,KL,Thiruvananthapuram,8.529572,76.962607
210202,Atarra,UP,Atarra,25.24274,80.655224
136034,Pehowa,HR,Pehowa,30.073771,76.364147
415611,Sangameshwar,MH,Sangameshwar,17.169924,73.534393
390007,Vadodara,GJ,Vadodara,22.308024,73.159012
614802,Peravurani,TN,Peravurani,10.28223,79.21629
533125,Rajahmundry,AP,Rajahmundry,16.957091,81.783775
227813,Jagdishpur-UP,UP,Jagdishpur-UP,26.375049,81.800498
576254,Kundapura,KA,Kundapura,13.626851,74.691283
629163,Marthandam,TN,Marthandam,8.312613,77.200825
560006,Bangalore,KA,Bangalore,13.008422,77.593697
470666,Damoh,MP,Damoh,23.90049,79.19399
721405,Contai,WB,Contai,21.778917,87.742663
848216,Rusera,BR,Rusera,25.7987,86.063345
571115,Chamarajanagar,KA,Chamarajanagar,12.030754,76.983961
321029,Bayana,RJ,Bayana,27.09385,77.290786
412302,Pune,MH,Pune,18.186784,74.159125
364421,Amreli,GJ,Amreli,21.418003,71.816864
841286,Siwan,BR,Siwan,26.130648,84.361444
140504,Chandigarh,CH,Chandigarh,30.509822,76.807569
471315,Chhatarpur,MP,Chhatarpur,24.860719,79.383611
370156,Rapar,GJ,Rapar,23.57156,70.647483
263656,Dwarahat,UK,Dwarahat,29.777544,79.432401
209822,Bacchawaran,UP,Bacchawaran,26.370173,80.943247
364240,Sihor,GJ,Sihor,21.722535,71.962212
721513,Jhargram,WB,Jhargram,22.366048,87.120475
608502,Chidambaram,TN,Chidambaram,11.493203,79.762188
411015,Pune,MH,Pune,18.596568,73.89677
586125,Bijapur,KA,Bijapur,16.512005,75.498177
713371,Asansol,WB,Asansol,23.694312,86.909473
221007,Varanasi,UP,Varanasi,25.355505,83.006248
581202,Haveri,KA,Haveri,14.91899,75.262114
517112,Pakala,AP,Pakala,13.44951,79.118546
228131,Dostpur,UP,Dostpur,26.275028,82.470717
841215,Saraiya,BR,Saraiya,25.965739,85.04408
761005,Chikiti,OR,Chikiti,19.202824,84.596893
766104,Nuapada,OR,Nuapada,20.901642,82.514197
415614,Ganpatipule,MH,Ganpatipule,17.149217,73.267771
524002,Nellore,AP,Nellore,14.460573,80.000355
504309,Jainad,TS,Jainad,19.731689,78.642655
143119,Tarsikka,PB,Tarsikka,31.639518,75.129876
507124,Yellandu,TS,Yellandu,17.585887,80.321322
517123,Pileru,AP,Pileru,13.546705,78.90817
491113,Berla,CG,Berla,21.52274,81.478348
431136,Aurangabad,MH,Aurangabad,19.842221,75.220433
249126,Srinagar-UK,UK,Srinagar-UK,30.222965,78.789224
788706,Karimganj,AS,Karimganj,24.859961,92.461931
787029,Gogamukh,AS,Gogamukh,27.435205,94.319163
326516,Chaumahla,RJ,Chaumahla,23.943689,75.598246
770014,Subdega,OR,Subdega,22.288953,84.106226
363530,Chotila,GJ,Chotila,22.57415,71.201326
563136,Mulbagal,KA,Mulbagal,13.058934,78.425488
285122,Orai,UP,Orai,25.870561,79.434929
796701,Lunglei,MZ,Lunglei,22.897861,92.752501
182201,Doda,JK,Doda,33.13822,75.516422
783371,Chapar,AS,Chapar,26.281947,90.444534
403114,Goa,GA,Goa,15.520658,73.815428
841236,Siwan,BR,Siwan,26.072998,84.357316
627803,Tenkasi,TN,Tenkasi,8.990171,77.292267
625023,Madurai,TN,Madurai,9.950902,78.169325
487770,Gadarwara,MP,Gadarwara,22.835278,78.824405
141308,Jalandhar,PB,Jalandhar,31.336814,75.596563
845425,Motihari,BR,Motihari,26.598264,84.563523
490026,Durg,CG,Durg,21.237197,81.366053
628215,Tiruchendur,TN,Tiruchendur,8.494931,78.119661
799277,Kailashahar,TR,Kailashahar,24.319243,91.997932
625111,Madurai,TN,Madurai,9.949664,78.142447
804432,Jehanabad,BR,Jehanabad,25.219532,85.109995
741160,Nazirpur,WB,Nazirpur,23.869131,88.53611
322235,Hindaun,RJ,Hindaun,26.737153,77.027941
524313,Nellore,AP,Nellore,14.507917,80.162755
741503,Hanskhali,WB,Hanskhali,23.454972,88.765154
813115,Banka,BR,Banka,24.886501,86.928772
591244,Chikodi,KA,Chikodi,16.526302,74.601326
679344,Nilambur,KL,Nilambur,11.282158,76.244732
712154,Hooghly,WB,Hooghly,23.078331,88.27274
577415,Thirthahalli,KA,Thirthahalli,13.64426,75.337153
691562,Kollam,KL,Kollam,8.873056,76.679587
560037,Bangalore,KA,Bangalore,12.95957,77.70122
274601,Barhaj,UP,Barhaj,26.281748,83.721979
203121,Bulandshahr,UP,Bulandshahr,28.405426,77.849648
635754,Ambur,TN,Ambur,12.704899,78.629933
313334,Rajsamand,RJ,Rajsamand,25.152356,73.847041
221302,Varanasi,UP,Varanasi,25.292781,82.873432
175023,Jahu,HP,Jahu,31.596474,76.82138
721212,Ghatal,WB,Ghatal,22.664395,87.72943
522016,Tadikonda,AP,Tadikonda,16.470668,80.402059
801105,Danapur,BR,Danapur,25.591923,85.044059
583287,Koppal,KA,Koppal,15.351413,76.158844
502267,Siddipet,TS,Siddipet,18.149381,78.941983
483331,Raipura,MP,Raipura,23.750842,79.970229
635123,Uthangarai,TN,Uthangarai,12.277276,78.47969
384410,Mehsana,GJ,Mehsana,23.517685,72.248974
521401,Gampalagudem,AP,Gampalagudem,16.97661,80.437357
192401,Anantnag,JK,Anantnag,33.877846,75.243519
676528,Malappuram,KL,Malappuram,11.022554,76.025308
833215,Chaibasa,JH,Chaibasa,22.421239,85.77082
396375,Valsad,GJ,Valsad,20.682847,72.960809
532243,Palasa,AP,Palasa,18.809952,84.486829
534210,Bhimavaram,AP,Bhimavaram,16.579727,81.541741
678559,Palakkad,KL,Palakkad,10.752674,76.681347
263127,Nainital,UK,Nainital,29.34401,79.482154
402307,Mahad,MH,Mahad,17.921558,73.390843
508374,Madgulapally,TS,Madgulapally,16.97301,79.459808
341502,Makrana,RJ,Makrana,27.027242,74.679918
415605,Chiplun,MH,Chiplun,17.532054,73.515112
212665,Ambuj Nagar,UP,Ambuj Nagar,26.124621,80.587467
387370,Nadiad,GJ,Nadiad,22.658005,72.897734
226008,Lucknow,UP,Lucknow,26.746018,80.863065
305601,Nasirabad,RJ,Nasirabad,26.298136,74.734381
521185,Nandigama,AP,Nandigama,16.772704,80.28604
581314,Ankola,KA,Ankola,14.661073,74.30521
285001,Orai,UP,Orai,25.987343,79.45104
500095,Hyderabad,TS,Hyderabad,17.386808,78.48373
682009,Cochin,KL,Cochin,9.969296,76.26184
509357,Amangal,TS,Amangal,16.824014,78.363945
781311,Sarthebari,AS,Sarthebari,26.336367,91.141833
334402,Bikaner,RJ,Bikaner,27.823671,73.196945
788719,Karimganj,AS,Karimganj,24.703772,92.348043
182117,Udhampur,JK,Udhampur,32.755566,75.148142
561213,Gauribidanur,KA,Gauribidanur,13.487463,77.458578
641687,Tirupur,TN,Tirupur,11.091305,77.313338
303301,Bassi,RJ,Bassi,26.833574,76.051894
801306,Hilsa,BR,Hilsa,25.223993,85.183504
143406,Tarn Taran Sahib,PB,Tarn Taran Sahib,31.436217,75.040454
614626,Pattukkottai,TN,Pattukkottai,10.522002,79.29302
401703,Dahanu,MH,Dahanu,19.979831,72.722797
734227,Darjeeling,WB,Darjeeling,26.860407,88.195959
851204,Khagaria,BR,Khagaria,25.502528,86.469412
160064,Mohali,PB,Mohali,30.684136,76.740111
496005,Raigarh,CG,Raigarh,21.931623,83.333505
304025,Bonli,RJ,Bonli,26.330043,76.230406
524406,Gudur,AP,Gudur,14.156818,79.80123
486223,Sohagi,MP,Sohagi,24.982072,81.691081
743288,Joypul,WB,Joypul,22.776047,88.569451
627422,Ambasamudram,TN,Ambasamudram,8.70536,77.378996
522307,Tenali,AP,Tenali,16.305683,80.618111
456331,Nagda,MP,Nagda,23.45595,75.405348
600110,Chennai,TN,Chennai,13.137177,80.223646
147104,Sirhind-Fategarh,PB,Sirhind-Fategarh,30.508469,76.409812
533345,Mandapeta,AP,Mandapeta,16.913432,82.033892
125102,Ellenabad,HR,Ellenabad,29.449154,74.661623
781017,Guwahati,AS,Guwahati,26.115224,91.615669
515832,Uravakonda,AP,Uravakonda,15.011471,77.302994
852108,Supaul,BR,Supaul,26.078053,86.686671
625051,Madurai,TN,Madurai,9.939823,78.147881
455111,Dewas,MP,Dewas,22.944839,76.045004
781334,Nalbari,AS,Nalbari,26.431639,91.435758
768205,Jharsuguda,OR,Jharsuguda,21.873583,84.013035
523264,Chimakurthy,AP,Chimakurthy,15.711885,79.841393
431145,Manjlegaon,MH,Manjlegaon,19.165046,76.203334
204212,Sikandra Rao,UP,Sikandra Rao,27.606076,78.273342
411009,Pune,MH,Pune,18.497529,73.850372
415511,Rahimatpur,MH,Rahimatpur,17.586557,74.20022
363622,Wankaner,GJ,Wankaner,22.608177,70.954297
713361,Asansol,WB,Asansol,23.653338,86.906615
272209,Khalilabad,UP,Khalilabad,26.775083,83.06268
414011,Shrigonda,MH,Shrigonda,18.619234,74.698212
140123,Anandpur Sahib,PB,Anandpur Sahib,31.238367,76.494386
626125,Maharajapuram,TN,Maharajapuram,9.659246,77.662192
673303,Kozhikode,KL,Kozhikode,11.328666,75.739704
835103,Ranchi,JH,Ranchi,23.353653,85.40655
804426,Arwal,BR,Arwal,25.229988,84.790591
752079,Nayagarh,OR,Nayagarh,20.103988,85.122662
600101,Chennai,TN,Chennai,13.087144,80.191571
276405,Ghosi,UP,Ghosi,26.060025,83.389591
413523,Ahmadpur,MH,Ahmadpur,18.71768,76.766125
206252,Bidhuna,UP,Bidhuna,26.901432,79.421827
233222,Mohammadabad,UP,Mohammadabad,25.716363,83.70255
854203,Bhawanipur Rajdham,BR,Bhawanipur Rajdham,25.650873,87.140039
171212,Theog,HP,Theog,31.208386,77.400589
477331,Bhind,MP,Bhind,26.506078,78.931642
515241,Gorantla,AP,Gorantla,13.982133,77.757222
246472,Chamoli,UK,Chamoli,30.433436,79.428246
140601,Rajpura,PB,Rajpura,30.554397,76.716573
443105,Buldhana,MH,Buldhana,20.533437,76.175668
206250,Bidhuna,UP,Bidhuna,26.703374,79.519605
854328,Forbesganj,BR,Forbesganj,26.400967,87.264971
673028,Kozhikode,KL,Kozhikode,11.202149,75.802402
733133,Gangarampur,WB,Gangarampur,25.333605,88.765492
410401,Lonavala,MH,Lonavala,18.747176,73.41131
230123,Patti-UP,UP,Patti-UP,25.94198,82.280044
411038,Pune,MH,Pune,18.507665,73.808742
600081,Chennai,TN,Chennai,13.133397,80.28998
211022,Soraon,UP,Soraon,25.612447,81.852627
396150,Bhilad,GJ,Bhilad,20.197448,72.822664
813125,Banka,BR,Banka,25.074852,86.884428
682024,Elamakkara,KL,Elamakkara,10.027462,76.311092
229417,Kunda,UP,Kunda,25.771279,81.495675
148007,Dhuri,PB,Dhuri,30.373502,75.862689
281004,Mathura,UP,Mathura,27.501456,77.659306
759119,Pallahara,OR,Pallahara,21.434671,85.193139
124021,Rohtak,HR,Rohtak,28.85733,76.667835
364265,Palitana,GJ,Palitana,21.535039,71.815821
802223,Sandesh,BR,Sandesh,25.44315,84.720546
848135,Samastipur,BR,Samastipur,25.862066,85.784474
301713,Narnaul,HR,Narnaul,28.015792,76.176574
574109,Eedu,KA,Eedu,13.139909,75.150856
606107,Ulundurpet,TN,Ulundurpet,11.691913,79.287384
600127,Chennai,TN,Chennai,12.845112,80.153663
781006,Guwahati,AS,Guwahati,26.152453,91.787464
231208,Dudhinagar,UP,Dudhinagar,24.213289,83.240574
571105,Hunsur,KA,Hunsur,12.305238,76.294104
425405,Shirpur,MH,Shirpur,21.345528,74.875372
272161,Itava,UP,Itava,26.933842,82.50371
816129,Rajmahal,JH,Rajmahal,25.073879,87.783087
843156,Muzaffarpur,BR,Muzaffarpur,26.056586,85.457592
470663,Damoh,MP,Damoh,23.677686,79.573678
700149,Kolkata,WB,Kolkata,22.428217,88.414419
523230,Kanigiri,AP,Kanigiri,15.410173,79.49885
502271,Narayankhed,TS,Narayankhed,18.051452,77.913097
786186,Digboi,AS,Digboi,27.400551,95.617078
276303,Azamgarh,UP,Azamgarh,25.880964,82.939075
530045,Visakhapatnam,AP,Visakhapatnam,17.781309,83.365259
584124,Lingasugur,KA,Lingasugur,16.157278,76.527993
442111,Wardha,MH,Wardha,20.779673,78.666212
431537,Parbhani,MH,Parbhani,19.318402,76.661339
700074,Kolkata,WB,Kolkata,22.611961,88.401614
741236,Chapra,WB,Chapra,23.527256,88.548517
685614,Munnar,KL,Munnar,10.087389,77.06761
370645,Naliya,GJ,Naliya,23.133367,68.935342
143407,Goindwal,PB,Goindwal,31.380546,75.096189
638104,Erode,TN,Erode,11.239709,77.776666
244227,Kanth,UP,Kanth,29.061121,78.628691
586114,Bijapur,KA,Bijapur,16.910365,75.443224
583125,Harpanahalli,KA,Harpanahalli,14.669446,76.073694
